114.8432  -8.54  10.0  0.91
117.9246  -9.13  156.7  2.0
118.1037  -8.23  164.0  1.91
116.7333  -8.85  10.0  1.71
117.957  -8.69  10.4  3.07
117.8125  -8.14  10.0  2.42
116.3805  -9.59  20.0  2.64
116.8704  -8.9  10.0  2.38
118.8809  -8.2  65.6  2.34
116.4418  -8.14  11.0  2.12
117.0456  -9.0  69.8  2.02
117.8075  -8.11  10.0  2.06
117.3864  -8.48  10.0  2.38
118.596  -7.77  12.1  2.23
118.8661  -8.8  10.0  2.68
118.0086  -11.41  10.0  3.44
117.2596  -8.69  114.2  2.04
117.756  -8.19  13.8  1.92
118.3526  -8.36  114.4  1.99
118.6004  -7.79  10.0  1.88
116.7973  -8.43  20.9  2.23
117.7697  -8.29  57.0  1.78
117.4545  -9.18  18.0  1.89
117.7458  -8.23  19.8  2.0
117.9787  -8.71  10.0  1.74
117.501  -9.61  29.6  2.46
116.3399  -8.5  97.8  1.64
116.4258  -8.85  95.2  1.14
117.6979  -8.21  13.5  2.29
117.6923  -8.25  10.0  1.8
117.5871  -7.92  10.1  2.43
117.1364  -9.52  29.8  2.3
116.295  -8.7  94.5  2.63
117.7104  -8.19  10.0  1.93
117.7722  -11.13  10.0  3.12
117.626  -8.17  10.0  1.91
117.5891  -7.96  10.3  2.29
117.6698  -8.13  10.0  2.0
117.8621  -9.76  28.6  2.29
117.7892  -8.24  10.0  2.19
117.2212  -8.77  10.0  2.06
118.7332  -10.22  10.0  2.92
117.6722  -8.2  10.0  2.41
118.9327  -7.76  32.5  3.0
114.8056  -8.21  14.8  1.52
117.7086  -8.15  10.0  1.97
117.4354  -9.44  52.8  2.36
117.945  -11.12  16.8  3.29
118.7928  -8.08  18.8  1.8
118.9977  -7.92  28.9  2.52
117.7195  -8.6  9.0  1.69
117.8117  -8.11  29.7  2.41
117.3926  -8.68  9.0  1.84
118.5272  -8.55  9.0  1.76
118.2153  -7.83  29.0  2.44
117.3288  -7.83  9.0  2.94
117.9575  -8.69  11.6  2.08
114.7732  -8.29  16.0  1.53
118.4332  -9.71  27.4  2.41
118.715  -7.74  24.9  2.45
117.8034  -8.16  9.0  2.2
119.0009  -8.81  94.5  2.16
117.0535  -8.49  10.9  2.17
117.7194  -8.21  19.9  2.05
117.7759  -7.98  17.3  2.31
117.9081  -11.11  59.6  3.11
117.2295  -7.96  10.0  2.31
117.6662  -8.02  20.9  2.53
117.1821  -8.46  18.6  2.21
114.7958  -8.2  10.0  1.39
114.7927  -8.21  10.6  1.21
117.6932  -8.25  16.6  2.28
114.8131  -8.26  10.0  2.98
114.816  -8.17  17.3  1.29
116.8774  -8.9  10.6  2.41
115.8293  -9.43  37.0  2.86
115.6871  -8.45  10.5  3.04
117.8886  -7.86  21.1  2.78
117.981  -8.71  14.0  2.52
117.8192  -8.17  18.4  1.97
117.69  -8.21  10.0  2.17
117.8748  -8.15  22.6  2.54
117.4605  -8.75  10.0  1.75
116.6729  -9.39  34.4  2.57
117.6824  -8.18  10.1  2.01
116.7703  -9.94  10.0  3.21
118.738  -11.16  15.0  3.29
115.6807  -8.59  81.8  2.04
118.2826  -10.38  22.2  2.86
117.098  -9.18  10.0  2.21
117.6748  -8.13  10.0  2.22
118.3153  -8.68  108.7  1.91
117.9519  -7.95  10.0  2.09
119.2911  -8.68  10.0  2.07
118.3288  -8.3  116.0  2.01
116.6376  -9.07  10.0  2.05
117.7288  -8.06  10.0  2.16
117.7449  -8.25  30.2  1.85
118.0254  -7.97  10.0  2.34
118.966  -7.95  32.6  2.01
114.7739  -8.25  10.0  2.02
115.0627  -9.37  20.7  2.36
118.7781  -10.14  17.9  2.89
119.1014  -8.3  13.9  2.09
117.6286  -8.09  10.0  2.18
117.7262  -8.24  21.0  1.99
119.0384  -7.76  33.3  2.17
117.8551  -8.79  10.0  1.48
117.7102  -9.2  22.9  1.67
117.8751  -8.09  18.2  2.34
118.6076  -7.74  11.1  2.22
117.3167  -9.81  10.5  2.48
118.3632  -9.69  10.0  2.34
117.8768  -8.16  15.6  3.27
117.78  -8.26  21.6  1.87
117.6308  -9.25  108.6  2.42
117.1301  -8.89  146.7  3.13
117.8715  -8.17  10.0  2.77
116.8733  -8.85  10.0  1.96
117.8332  -8.22  10.0  1.81
117.8895  -8.22  22.3  2.19
117.676  -8.2  15.7  1.94
117.7671  -8.27  31.9  1.86
119.0544  -8.43  10.0  2.43
114.8016  -8.22  10.0  2.37
117.9063  -9.79  77.0  2.41
117.7214  -8.19  10.0  2.02
117.8403  -8.09  10.0  2.08
117.8472  -8.1  10.0  2.61
118.3745  -8.64  116.0  2.06
117.7828  -8.28  36.2  1.86
117.9818  -9.17  30.3  2.19
114.8044  -8.21  13.4  2.09
117.8612  -8.55  83.6  1.42
117.8117  -8.77  15.8  1.81
118.7034  -8.55  11.5  2.05
115.1206  -9.39  29.0  2.63
118.7851  -8.81  94.5  2.28
117.7821  -8.05  11.9  2.17
117.8309  -8.17  25.6  2.23
118.6754  -8.26  180.0  2.38
114.8908  -8.21  11.8  2.19
117.9258  -11.01  10.0  3.19
117.946  -8.64  11.5  1.89
116.4632  -9.31  59.2  3.54
117.7177  -8.17  23.3  2.15
114.9711  -8.68  90.1  2.08
118.473  -8.56  120.0  2.16
117.6872  -8.14  10.5  2.31
119.2211  -8.62  10.0  2.11
118.4485  -8.7  111.2  2.09
114.8211  -8.24  10.6  2.12
117.6874  -11.04  10.0  2.95
118.7995  -7.82  32.4  3.47
118.7132  -7.75  40.6  2.43
115.7023  -8.93  10.0  2.29
117.2749  -8.5  11.7  2.58
117.9635  -8.69  10.0  1.65
117.7583  -8.25  44.6  2.05
117.7204  -8.22  11.8  2.43
117.9907  -7.92  13.6  2.33
116.7103  -8.72  16.5  1.78
117.689  -8.21  21.0  2.02
117.5549  -8.34  10.0  2.43
115.5724  -8.27  22.3  2.02
117.2801  -8.0  15.3  2.7
117.9175  -9.65  17.8  2.49
115.1903  -9.44  37.4  2.33
115.1648  -9.35  47.9  2.39
116.8539  -8.41  287.3  2.46
118.4006  -8.45  115.9  2.45
117.8802  -8.16  20.2  2.15
117.824  -8.21  10.0  1.83
115.678  -8.98  74.1  2.22
117.7867  -8.17  28.5  2.16
114.8028  -8.22  11.7  0.78
117.9297  -9.76  70.2  2.62
116.6697  -9.44  35.6  2.66
117.7727  -9.21  10.0  1.96
116.9662  -10.99  10.0  3.16
117.7719  -8.32  22.2  2.53
116.875  -8.9  10.0  2.4
116.9389  -8.91  10.0  1.88
117.0575  -8.37  11.5  2.67
118.7396  -8.67  10.0  2.04
117.8035  -8.12  15.5  1.96
117.6892  -8.15  10.0  2.34
117.8326  -8.16  10.8  2.18
118.284  -8.4  151.9  2.47
117.9614  -8.69  10.0  1.6
114.6941  -8.03  10.0  1.25
116.002  -8.44  14.2  1.98
117.6992  -8.19  16.7  1.88
117.7426  -8.24  31.0  1.72
117.8589  -8.17  20.9  2.2
114.8126  -8.23  16.9  1.24
119.3144  -8.25  13.8  2.16
115.3079  -8.33  21.6  1.58
117.8487  -8.15  20.7  2.11
116.0369  -8.53  16.3  1.69
117.0762  -8.46  12.8  2.04
117.1468  -9.6  27.7  2.7
117.7877  -8.15  10.0  1.75
117.85  -8.24  28.1  1.87
117.7198  -8.16  12.8  2.31
118.008  -8.46  59.3  2.33
117.11  -9.49  28.4  2.09
116.0531  -8.65  93.3  1.81
114.7936  -8.22  10.0  1.15
117.8613  -8.09  21.2  3.02
117.8585  -8.5  65.0  1.61
117.4521  -7.85  10.0  1.94
117.4104  -11.06  10.0  3.79
117.0908  -8.47  14.7  1.75
117.5066  -7.98  16.7  2.12
118.3946  -8.58  92.2  1.45
117.7146  -8.19  23.5  2.4
116.3001  -9.55  31.7  2.68
115.148  -9.18  85.2  2.92
117.7613  -8.24  23.9  2.59
116.6912  -9.05  39.0  2.4
117.7198  -8.15  18.4  2.45
117.9536  -8.54  61.2  1.88
117.8209  -8.22  16.8  3.07
118.7944  -7.74  29.8  2.86
118.0473  -7.74  164.3  2.06
118.9542  -8.88  10.0  1.78
117.8101  -8.04  11.7  3.04
116.0033  -8.83  83.3  2.08
117.7951  -8.18  12.3  1.94
118.4162  -9.29  61.3  2.09
117.9504  -9.38  17.4  1.89
117.6784  -8.22  13.1  2.11
117.7142  -8.2  36.1  2.17
118.7029  -8.7  10.0  1.77
117.7825  -8.25  24.7  3.13
117.9366  -9.02  27.8  2.14
117.7544  -8.16  21.1  2.26
117.9879  -8.73  12.2  2.41
118.9606  -7.76  40.9  2.47
118.7966  -9.88  29.1  2.74
117.732  -8.2  11.4  1.91
117.7975  -8.15  12.5  1.91
118.0155  -9.26  18.7  1.79
118.9753  -7.71  32.1  2.46
118.9512  -8.54  110.2  2.18
117.8154  -8.14  16.1  2.44
115.5502  -9.19  78.9  3.74
117.7189  -8.23  22.3  2.22
116.0508  -8.41  11.6  2.4
115.9869  -11.25  38.9  4.29
118.3111  -8.39  111.8  1.87
118.0691  -7.71  10.0  2.52
118.726  -10.95  10.0  3.0
114.7701  -8.35  10.0  1.85
117.7154  -8.07  10.0  1.63
117.7829  -8.06  12.1  1.66
118.8655  -7.76  21.0  2.41
117.5624  -8.84  10.0  1.35
114.8084  -8.18  17.3  1.67
114.9671  -8.32  16.3  1.79
117.4888  -8.45  22.2  2.59
114.9824  -8.33  10.0  2.4
117.1038  -9.81  15.6  2.48
117.6807  -8.15  10.0  1.7
118.9924  -8.97  76.1  2.03
116.3656  -8.6  92.2  1.74
117.7285  -8.3  48.1  2.19
117.3726  -8.49  13.6  1.93
117.3804  -8.49  10.0  2.74
